doy,year,tmax,tmin
195,2012,31.33771324,21.3770256
195,2013,33.26959229,24.62239456
195,2014,28.61369133,20.96770477
195,2015,26.67420387,22.00917244
195,2016,30.0948658,22.55193138
195,2017,31.82264328,22.8001709
195,2018,32.89739609,25.25650215
195,2019,27.88634491,20.16903496
195,2020,24.16239548,19.39286423
196,2001,29.46742821,23.38438416
196,2002,28.74987602,24.20389366
196,2003,26.67798615,17.05706215
196,2004,25.34746742,22.42525673
196,2005,31.77786827,21.18522072
196,2006,34.23806,25.46292877
196,2007,28.8169651,22.00389481
196,2008,32.0170517,24.74057198
196,2009,31.14325714,24.4362812
196,2010,30.48132515,20.49378204
196,2011,30.43619347,24.18738174
196,2012,27.79262924,22.98339844
196,2013,32.6440239,25.95749092
196,2014,31.90542793,21.3478508
196,2015,30.74968529,21.20202637
196,2016,28.98306274,22.07131767
196,2017,32.87792587,23.01992416
196,2018,33.0160141,24.31544685
196,2019,29.59968567,20.88759613
196,2020,22.00353241,19.0424881
197,2001,28.38035011,22.21768188
197,2002,32.77170181,24.7543602
197,2003,29.93091583,19.00686073
197,2004,27.35806084,22.6548214
197,2005,31.16685295,22.17168617
197,2006,32.81477737,26.43531799
197,2007,29.68042755,19.33452225
197,2008,33.85524368,24.16822052
197,2009,27.37021255,20.15729523
197,2010,32.16865921,21.39237595
197,2011,32.77770996,24.37913513
197,2012,28.56303024,22.07756424
197,2013,34.21792984,25.70018768
197,2014,28.56957626,22.53116989
197,2015,31.62199783,22.38319969
197,2016,30.88916969,22.33799934
197,2017,27.43888474,21.77846909
197,2018,33.93679047,24.17093277
197,2019,28.79263878,21.04984856
197,2020,22.99250031,18.69466591
198,2001,28.03404999,21.74108505
198,2002,31.89822197,22.49522591
198,2003,29.31929779,18.63986778
198,2004,30.01431847,23.62084198
198,2005,29.31465721,23.6516037
198,2006,30.45352173,25.54463768
198,2007,26.17804527,20.34971619
198,2008,32.20602798,24.165308
198,2009,27.41076088,22.19703293
198,2010,28.33268547,23.10599518
198,2011,33.18600845,24.44160461
198,2012,28.31855392,21.22709846
198,2013,33.82115555,25.42633438
198,2014,30.71563339,21.91281509
198,2015,29.7479496,21.9647274
198,2016,26.61393738,21.57984352
198,2017,31.02519989,25.2655735
198,2018,33.32811356,22.88381386
198,2019,30.66401863,20.86075592
198,2020,28.18073463,19.20264244
199,2001,31.22139359,22.28238487
199,2002,29.56712914,20.72999001
199,2003,26.03506279,19.60102654
199,2004,27.11289024,22.25694275
199,2005,31.04339409,23.20341682
199,2006,26.37151718,20.41384697
199,2007,27.50492859,19.67954445
199,2008,31.71521759,22.44835281
199,2009,29.22614861,24.66160202
199,2010,29.59067535,23.83345032
199,2011,33.12963486,23.40707207
199,2012,25.91963387,22.99495697
199,2013,29.79405022,25.63421822
199,2014,26.43841553,21.64146042
199,2015,28.52640915,18.46110535
199,2016,26.87159538,21.56711769
199,2017,29.45500946,22.12271881
199,2018,33.53169632,23.91150475
199,2019,31.44168854,21.56311226
199,2020,29.09626579,20.38830757
200,2001,32.0200119,21.09600258
200,2002,31.44932556,18.50682259
200,2003,25.66236496,20.22708511
200,2004,32.2415123,24.66710281
200,2005,32.54968262,23.15656471
200,2006,25.75278854,23.04300308
200,2007,32.33083725,20.54380608
200,2008,31.90060997,22.69487953
200,2009,31.79791069,26.62268257
200,2010,33.10176849,25.62356949
200,2011,34.53411102,23.36297989
200,2012,32.36146164,23.16380501
200,2013,33.44258118,23.97904778
200,2014,27.20969772,21.67976379
200,2015,27.98779488,20.59081459
200,2016,28.81146431,20.15689659
200,2017,28.00509644,22.58863258
200,2018,33.34650421,24.17548943
200,2019,29.29291153,21.09042168
200,2020,28.71496582,20.81323433
201,2001,29.67473602,20.41588211
201,2002,26.41669464,21.59721756
201,2003,29.95090294,21.09082603
201,2004,32.98641968,25.40965462
201,2005,32.43704224,23.54031563
201,2006,23.57619286,20.81951904
201,2007,27.80614662,24.3365345
201,2008,32.53704453,24.54904556
201,2009,29.79362679,22.58024216
201,2010,33.52044678,24.69333267
201,2011,34.72452545,24.02180862
201,2012,29.67005348,23.57038116
201,2013,35.32528687,23.31858826
201,2014,30.7087326,23.08070755
201,2015,30.93451118,21.70095253
201,2016,32.55851364,20.23296356
201,2017,32.12856674,23.92383385
201,2018,33.34701157,24.38415909
201,2019,29.11219978,22.74866867
201,2020,30.10768127,21.95651054
202,2001,30.8684082,23.08284187
202,2002,30.60268021,20.72330475
202,2003,29.9798336,22.55334663
202,2004,32.29709244,25.72925949
202,2005,31.99684715,23.73886299
202,2006,22.65289688,20.32467842
202,2007,26.07426643,22.92832947
202,2008,31.39357185,25.75631523
202,2009,31.85103226,24.7377224
202,2010,32.33526611,25.67198181
202,2011,34.53688431,23.69006157
202,2012,31.01806641,23.12674522
202,2013,34.36785126,25.52965546
202,2014,32.00504684,23.64542389
202,2015,30.59581757,24.04689026
202,2016,33.56663895,22.98333359
202,2017,34.016819,24.46232224
202,2018,35.78170013,23.68091774
202,2019,28.95260429,23.07985306
202,2020,28.61042595,21.98037338
203,2001,32.7781601,25.98645782
203,2002,30.44384956,22.40204239
203,2003,31.56490707,22.1964035
203,2004,33.48235703,24.84826469
203,2005,34.16093826,23.33712387
203,2006,28.0351963,20.25270081
203,2007,23.83522606,20.39506149
203,2008,28.49190331,23.78378677
203,2009,28.67113113,22.2164917
203,2010,34.19096375,25.76377487
203,2011,30.38109779,24.39551926
203,2012,33.2924118,22.8011055
203,2013,33.2628212,25.67406845
203,2014,32.05774689,23.50363541
203,2015,29.58332253,23.45955276
203,2016,33.33171844,23.70845604
203,2017,34.41127014,26.22839737
203,2018,36.11992264,25.25464439
203,2019,27.47176361,21.61276817
203,2020,30.17225456,21.43266487
204,2001,34.49390411,26.24098206
204,2002,25.70191574,22.46569824
204,2003,28.3446331,24.22166634
204,2004,34.67144775,24.83082962
204,2005,34.28764343,23.23044968
204,2006,29.35680008,20.29553604
204,2007,28.89711571,19.56738472
204,2008,28.74094963,23.22270775
204,2009,29.71917343,21.01083183
204,2010,34.6856575,25.51619148
204,2011,28.25666428,22.89837074
204,2012,33.38285446,25.44059372
204,2013,35.04532623,26.69907379
204,2014,32.1544838,22.9613018
204,2015,30.57410049,23.94966125
204,2016,33.90032196,23.91962814
204,2017,32.51992035,26.446455
204,2018,35.51563644,25.80249977
204,2019,31.90772438,24.44716644
204,2020,24.03337669,21.09318161
205,2001,33.16885757,25.92457962
205,2002,29.99407196,22.79536057
205,2003,28.0236187,21.84090805
205,2004,35.23743439,23.21284676
205,2005,33.95835114,24.99728775
205,2006,26.27000427,18.66850853
205,2007,29.40802002,21.46535683
205,2008,31.47602463,22.35647011
205,2009,29.85158348,19.67311287
205,2010,33.64863968,24.56517792
205,2011,28.4817028,23.33380508
205,2012,33.15089417,25.53678322
205,2013,29.96646309,25.16368675
205,2014,31.93515587,24.13663292
205,2015,27.98989105,24.64547729
205,2016,33.76948166,23.72591591
205,2017,30.92249107,26.23337746
205,2018,35.90478897,24.59530258
205,2019,33.07693863,25.33725739
205,2020,24.90426445,20.75897789
206,2001,33.86365891,24.62004089
206,2002,32.29406357,23.06017113
206,2003,29.6247921,20.58595276
206,2004,34.36598587,23.77680969
206,2005,32.53621292,25.21742821
206,2006,27.05886459,19.78517151
206,2007,32.18865585,22.97504044
206,2008,33.60834503,25.20260429
206,2009,27.70163155,21.72604179
206,2010,31.16161537,22.90897369
206,2011,27.93080711,23.29995728
206,2012,34.83839417,24.26082802
206,2013,30.12977791,24.58848
206,2014,33.72945404,24.53695297
206,2015,27.64361,24.46276855
206,2016,33.92758942,24.72576714
206,2017,32.0411911,27.06621933
206,2018,36.3951416,25.99854279
206,2019,30.06475639,26.17292976
206,2020,23.5951519,20.56554794
207,2001,34.43061066,24.78552818
207,2002,34.64945221,22.65561295
207,2003,32.0886116,22.53820229
207,2004,32.99570084,23.72003555
207,2005,32.81612778,23.87520981
207,2006,31.24616623,18.91208649
207,2007,30.6437912,24.05200577
207,2008,30.49243355,24.33352852
207,2009,24.87377167,21.04394531
207,2010,31.55884743,22.66050148
207,2011,32.15246964,23.53820038
207,2012,33.95000458,23.53189468
207,2013,32.45743561,22.65638542
207,2014,34.11240005,25.37085915
207,2015,30.52547646,25.67718887
207,2016,32.92086411,26.03211975
207,2017,31.61705208,25.36883545
207,2018,34.73020172,26.4652729
207,2019,31.11857986,24.9305439
207,2020,26.75823975,20.63321114
208,2001,34.86055756,24.0591774
208,2002,31.61733627,24.55388832
208,2003,28.89685059,23.4643364
208,2004,34.16741943,23.87680435
208,2005,32.77078629,24.68772507
208,2006,25.69257736,21.72814369
208,2007,32.51272583,23.55844307
208,2008,28.93062973,24.16452599
208,2009,29.3070488,21.00949097
208,2010,32.59762573,22.66701508
208,2011,31.86326218,24.90075684
208,2012,33.8955307,22.89637756
208,2013,32.52655029,23.95955086
208,2014,29.05885696,21.14472389
208,2015,32.51473236,23.50248146
208,2016,33.63344574,24.53623962
208,2017,32.87911224,24.22385406
208,2018,34.81184769,25.65228462
208,2019,30.49198532,25.79271698
208,2020,28.51298904,21.40555954
209,2001,34.09578705,24.45737457
209,2002,35.91509247,27.41471481
209,2003,28.22262383,22.35091209
209,2004,33.85737228,25.15234375
209,2005,32.31203079,24.17197418
209,2006,31.97089195,22.06552696
209,2007,31.34991455,23.74119186
209,2008,32.59815979,23.10027885
209,2009,28.9220829,21.0598793
209,2010,32.8747139,22.60985374
209,2011,31.63986206,25.56479454
209,2012,34.39526367,23.68170166
209,2013,31.30060768,22.46051216
209,2014,30.87306976,18.76574516
209,2015,28.54514885,24.0735817
209,2016,33.11030197,24.9719429
209,2017,32.84368896,23.35255432
209,2018,35.96469116,25.38432312
209,2019,29.77272606,24.9513855
209,2020,27.65802002,21.29010963
210,2001,34.52485275,25.26028633
210,2002,34.26433563,24.27736282
210,2003,28.94449615,21.24165726
210,2004,33.51749039,24.15699005
210,2005,27.74878502,23.19457626
210,2006,31.42945671,24.77435493
210,2007,32.23744202,24.77626228
210,2008,33.26449203,24.17622757
210,2009,25.77421379,20.2612896
210,2010,29.59903717,22.95187378
210,2011,32.43357468,25.58519173
210,2012,35.29744339,24.11763763
210,2013,30.74834633,23.57732391
210,2014,28.12535858,20.52983093
210,2015,30.27187729,24.2150631
210,2016,32.17181015,25.01209831
210,2017,31.37462807,24.43645668
210,2018,34.69857788,24.66065025
210,2019,29.69735527,25.8039875
210,2020,28.84474945,22.07506371
211,2001,34.35651016,26.08530807
211,2002,29.3476181,25.20245743
211,2003,26.66502762,22.32349014
211,2004,35.29209137,24.73619843
211,2005,31.20655823,23.02583122
211,2006,32.08000565,24.90807533
211,2007,30.49338531,24.28104591
211,2008,34.96019363,22.75232697
211,2009,29.72603416,19.55966759
211,2010,31.61020279,24.53427696
211,2011,31.99310303,24.85004807
211,2012,35.2103157,24.6156044
211,2013,31.9585743,24.84908295
211,2014,32.22614288,20.58374214
211,2015,32.52103043,23.97354889
211,2016,34.43265152,25.34202003
211,2017,31.56466293,25.18371391
211,2018,35.00838852,25.18571281
211,2019,33.13888931,24.87543297
211,2020,26.47939873,23.54979706
212,2001,34.0000267,24.4987278
212,2002,31.22130394,24.72943497
212,2003,31.04632187,22.58768272
212,2004,34.24436569,24.62251091
212,2005,32.02608109,22.48768616
212,2006,33.81431961,24.91909027
212,2007,32.55688095,23.51044083
212,2008,32.51694489,22.72354317
212,2009,30.78888893,21.5639534
212,2010,31.13087845,24.64128685
212,2011,32.44077301,24.63995171
212,2012,35.54298019,25.07889557
212,2013,33.12429428,24.18021965
212,2014,35.10532379,23.40500069
212,2015,34.198349,25.68452072
212,2016,34.34604263,25.8333416
212,2017,31.49242783,25.17569923
212,2018,35.94567108,25.65482712
212,2019,33.6640892,25.59403038
212,2020,28.20196533,23.6076622
213,2001,34.30830765,26.25562096
213,2002,32.69572067,24.12144852
213,2003,30.81563377,22.97758484
213,2004,35.95583725,24.1825695
213,2005,33.15719986,22.74569511
213,2006,33.51337814,23.34916496
213,2007,31.59096146,22.34543991
213,2008,34.06695938,24.44589424
213,2009,30.47793961,21.74344444
213,2010,32.73866272,23.93227959
213,2011,32.55295944,24.49323082
213,2012,35.74891663,24.34715652
213,2013,31.28699684,24.96413422
213,2014,35.82524872,24.25819397
213,2015,33.20525742,24.90683746
213,2016,33.84349823,25.38025475
213,2017,26.76977348,23.7197628
213,2018,36.65865707,24.70319748
213,2019,33.2441597,26.65333939
213,2020,30.01548004,23.98546791
214,2001,34.50091553,26.81500435
214,2002,32.68460464,24.30460739
214,2003,31.49629211,23.30834198
214,2004,34.79428864,23.1491642
214,2005,29.65823555,23.69678307
214,2006,34.20688629,23.98883629
214,2007,33.71421814,24.47882462
214,2008,34.46305466,25.11248779
214,2009,30.16622925,21.46459961
214,2010,33.94439316,26.08742523
214,2011,30.12590981,23.76786232
214,2012,37.19427109,25.06046486
214,2013,34.3368454,25.45646667
214,2014,32.38640976,23.84549904
214,2015,33.2078476,24.60638046
214,2016,33.21149445,24.27404976
214,2017,33.79272079,22.61421204
214,2018,38.30374908,24.83811378
214,2019,33.78642273,24.93941307
214,2020,30.66024208,24.02352905
215,2001,35.74664688,26.60394478
215,2002,30.98086929,22.65415192
215,2003,33.50866699,23.00874519
215,2004,34.78803635,24.18925095
215,2005,30.23206711,23.70676613
215,2006,34.09838104,25.2823143
215,2007,34.2530098,25.56111145
215,2008,32.05926132,25.63828659
215,2009,31.01381493,21.39070702
215,2010,31.81084061,25.60891533
215,2011,33.49951935,23.87356949
215,2012,35.48156738,28.28165627
215,2013,34.23845291,25.58176041
215,2014,31.36665535,25.46614265
215,2015,32.84498596,25.44035339
215,2016,31.05501747,24.89636612
215,2017,33.49412918,25.41210175
215,2018,37.45510101,26.15112686
215,2019,33.94794464,25.00759697
215,2020,31.6096859,25.46359444
216,2001,35.00847626,25.01231384
216,2002,31.74311829,24.56421471
216,2003,31.78811073,24.5455513
216,2004,35.04548264,23.70496178
216,2005,31.94576073,23.86525345
216,2006,35.31039429,24.37373161
216,2007,33.33589554,25.55792999
216,2008,30.43183708,23.02713394
216,2009,25.82085991,20.46857452
216,2010,33.17337036,24.67629051
216,2011,33.77433777,24.7693634
216,2012,36.89362717,26.02260017
216,2013,32.2995224,24.72310829
216,2014,27.48793411,24.78732872
216,2015,33.8144455,24.83506393
216,2016,31.44598389,23.87842751
216,2017,33.59980774,24.25938225
216,2018,37.36918259,26.33598709
216,2019,34.2408905,24.72928429
216,2020,31.27593613,26.04132652
217,2001,34.77768326,25.96375847
217,2002,32.87707138,24.28756142
217,2003,29.83833885,24.75190926
217,2004,34.16242981,24.38388062
217,2005,34.25254822,25.42798042
217,2006,36.00703812,23.42178345
217,2007,32.60606766,23.29222298
217,2008,31.3483448,21.43249321
217,2009,31.36839294,18.38129997
217,2010,34.60799408,25.36327553
217,2011,35.17574692,23.78065491
217,2012,36.98767471,23.58213997
217,2013,31.9094696,23.44932365
217,2014,25.8358078,24.08411598
217,2015,34.16499329,23.82982826
217,2016,34.47064209,23.85309792
217,2017,35.08732605,23.65550804
217,2018,34.60756302,26.3963623
217,2019,34.24115753,24.42177391
217,2020,33.35326385,25.2245369
218,2001,28.32586479,23.4471817
218,2002,33.39478302,26.56891823
218,2003,31.83962059,22.8733387
218,2004,33.80947495,23.46607018
218,2005,35.62739944,23.77950287
218,2006,33.44270325,23.32035065
218,2007,28.5002327,22.833004
218,2008,31.81736374,20.3286171
218,2009,32.66441727,20.73767662
218,2010,34.41343307,25.52960777
218,2011,35.93009949,24.10332489
218,2012,37.77419281,24.23688889
218,2013,33.24568176,24.03518295
218,2014,32.51463318,24.28862953
218,2015,33.80400467,24.24445343
218,2016,34.31349945,25.3068676
218,2017,35.36843491,25.97511101
218,2018,33.96916199,25.87355995
218,2019,34.66916275,24.79179382
218,2020,30.83944893,25.70914078
219,2001,34.48381805,22.86939621
219,2002,28.12373543,22.02843666
219,2003,32.06613922,23.42931557
219,2004,34.40706635,23.81187248
219,2005,35.10665894,23.94346237
219,2006,34.31928253,22.84145355
219,2007,28.72808838,22.9718914
219,2008,32.23791885,18.94657898
219,2009,30.38059807,21.60338783
219,2010,33.21158981,25.43471718
219,2011,34.63341141,25.24799538
219,2012,37.67255402,25.09331512
219,2013,35.23541641,24.68542671
219,2014,30.68632507,23.31627846
219,2015,34.2115097,24.27345848
219,2016,33.9598999,23.03797531
219,2017,35.18666458,26.39383888
219,2018,35.63007355,25.72436714
219,2019,32.6309166,24.96063423
219,2020,28.31063652,24.10782242
220,2001,30.66844368,24.56733131
220,2002,25.83912086,23.36820412
220,2003,26.58789444,20.22432137
220,2004,34.21038818,23.9505291
220,2005,32.00920105,23.52530479
220,2006,34.48018265,23.06251907
220,2007,29.48690796,24.07019997
220,2008,33.48879242,22.64432716
220,2009,31.74549103,23.56224442
220,2010,32.99280167,23.4949131
220,2011,30.82505035,24.36914253
220,2012,36.40855408,25.23565102
220,2013,37.04032898,25.27734756
220,2014,25.08174896,21.37180328
220,2015,35.33092117,24.13562012
220,2016,33.67707825,24.04832077
220,2017,33.16703415,25.61470413
220,2018,35.15936661,27.00125122
220,2019,33.30059433,25.07653618
220,2020,25.41616631,22.88230705
221,2001,32.27772903,24.83573914
221,2002,27.48566628,23.42749214
221,2003,30.05818558,19.7494297
221,2004,33.90914917,22.89567757
221,2005,32.71282578,25.44158936
221,2006,34.90713882,22.64346123
221,2007,31.63415909,24.92679405
221,2008,34.67257309,22.81594276
221,2009,33.05046082,23.11183167
221,2010,33.51976395,22.97740555
221,2011,30.52562141,24.87903595
221,2012,35.04524994,23.03280258
221,2013,36.38225555,26.59431458
221,2014,29.92305183,21.3740387
221,2015,34.04484177,24.73735237
221,2016,33.65392303,24.12700844
221,2017,31.77584457,25.21633911
221,2018,35.36838531,26.65515327
221,2019,33.22302246,24.94241142
221,2020,25.87471771,23.61240387
222,2001,30.43498611,21.22436142
222,2002,28.63962173,22.77819443
222,2003,30.10930252,21.50319672
222,2004,33.64220047,24.28528786
222,2005,32.44179153,24.91117668
222,2006,34.3946991,24.25713348
222,2007,32.53788376,26.03571892
222,2008,33.87749481,24.08362389
222,2009,33.21342468,23.30714798
222,2010,35.4122963,22.40282249
222,2011,26.07750893,22.53176308
222,2012,34.09329605,25.26100731
222,2013,36.23564529,26.73586082
222,2014,30.76114082,21.03424454
222,2015,32.42528152,23.24989319
222,2016,33.55387497,24.26304626
222,2017,28.20902252,23.02031136
222,2018,34.65895844,25.83994865
222,2019,33.45650482,24.59851646
222,2020,32.15216064,24.04489708
223,2001,30.12386131,20.24104881
223,2002,25.58393669,21.29380608
223,2003,30.41134262,20.4733429
223,2004,34.79807281,23.65638924
223,2005,29.16792488,24.54874802
223,2006,34.48474884,23.9219799
223,2007,33.1639595,25.26444626
223,2008,35.15854645,22.69799995
223,2009,32.33784103,22.33254242
223,2010,30.88850975,24.96198082
223,2011,28.63749123,24.39558983
223,2012,27.33811569,22.61146164
223,2013,35.11405182,26.51237297
223,2014,30.11739159,21.72756004
223,2015,30.15126038,22.62758827
223,2016,34.22641373,25.6559639
223,2017,30.85988426,23.84610939
223,2018,35.69770432,26.62626839
223,2019,34.93651962,25.33651352
223,2020,30.51737785,24.90373421
224,2001,26.98074913,21.85352707
224,2002,25.67214584,20.30970383
224,2003,26.98392296,20.95365524
224,2004,34.93425369,22.84023666
224,2005,29.6298275,24.77757835
224,2006,34.07513809,23.87134361
224,2007,33.41239166,26.10179329
224,2008,33.5990448,24.59031487
224,2009,28.68001938,25.1523037
224,2010,30.59515572,24.64149857
224,2011,31.4733429,24.53682137
224,2012,32.91971588,22.80800629
224,2013,36.92853928,25.68663788
224,2014,29.1036129,20.01105309
224,2015,28.92356873,19.87746048
224,2016,35.09781647,24.31125069
224,2017,32.19117737,22.97256851
224,2018,35.70645142,25.73326111
224,2019,33.81377029,26.36491966
224,2020,29.97281456,24.81145477
225,2001,25.43854523,19.16885757
225,2002,22.90835762,21.07147217
225,2003,29.0507431,20.31035423
225,2004,34.58970642,23.89386749
225,2005,33.00801468,24.88207436
225,2006,34.05758667,24.231987
225,2007,29.22424316,24.68675804
225,2008,31.54814911,24.82920074
225,2009,27.47663498,24.5871315
225,2010,32.88346481,22.98724937
225,2011,30.92663765,24.57775688
225,2012,32.63735199,24.10843468
225,2013,35.48334122,25.47271538
225,2014,30.71659088,18.67049217
225,2015,28.62823486,20.22626686
225,2016,35.39635086,24.99101448
225,2017,31.10191917,23.1061821
225,2018,35.69194412,24.56675529
225,2019,31.91471672,25.84865189
225,2020,32.33644867,25.02344131
226,2001,30.54412842,21.37745285
226,2002,25.06603432,20.43913841
226,2003,27.91612053,18.37646675
226,2004,34.80065155,23.66475677
226,2005,32.88933945,24.22112656
226,2006,34.52110291,25.4487648
226,2007,30.93775558,25.03983307
226,2008,29.49923325,24.68484306
226,2009,31.04368591,23.01317406
226,2010,31.8620472,24.3573761
226,2011,30.13381004,25.27035522
226,2012,28.47481537,23.9550972
226,2013,34.62258148,24.67121696
226,2014,27.08555984,19.96768188
226,2015,30.36473083,21.16031647
226,2016,34.26734161,24.4343071
226,2017,26.47677422,21.57832336
226,2018,38.44077682,25.81290817
226,2019,34.88845062,25.25581741
226,2020,33.35999298,25.26542664
227,2001,30.40227318,23.53839111
227,2002,23.1982708,19.78345871
227,2003,30.68795967,17.74207497
227,2004,33.83638382,25.18640327
227,2005,32.59871292,24.60964012
227,2006,35.00885391,25.93697357
227,2007,29.32612228,24.6151619
227,2008,32.81011963,23.38501167
227,2009,32.39494705,22.19184875
227,2010,33.48829269,26.12899971
227,2011,32.53255463,23.45215034
227,2012,32.01600647,23.32495499
227,2013,34.66638565,24.06258392
227,2014,23.51612091,19.5667057
227,2015,31.13261223,21.51982498
227,2016,34.08989334,25.73491669
227,2017,26.34889984,20.97673607
227,2018,37.18135834,25.35222816
227,2019,34.80558777,25.0900135
227,2020,32.21179581,26.28585434
228,2001,30.269207,23.40489388
228,2002,23.68306732,19.6950264
228,2003,31.12070274,16.519104
228,2004,28.70024109,24.52834511
228,2005,31.37364769,24.86070824
228,2006,35.15110397,24.57230186
228,2007,33.16534805,24.30338478
228,2008,30.34516525,23.27566338
228,2009,33.18137741,22.77097321
228,2010,29.27246857,24.77943611
228,2011,31.18105507,22.99944496
228,2012,30.90410995,23.52981186
228,2013,34.64635849,23.74780846
228,2014,28.28915405,20.5201664
228,2015,32.5104599,21.75835037
228,2016,33.66247559,26.00845528
228,2017,27.26881981,22.51124763
228,2018,38.02560806,25.10011673
228,2019,28.94399452,24.14362335
228,2020,33.3176918,25.72828674
229,2001,34.94129944,22.52397919
229,2002,26.45347214,21.19256592
229,2003,24.95821571,20.48322296
229,2004,29.39907265,22.82246971
229,2005,33.10975266,23.93158722
229,2006,34.51883316,25.03516769
229,2007,34.18156433,24.06516266
229,2008,28.50446129,22.30565453
229,2009,32.71115494,21.19232559
229,2010,28.2949028,21.99230194
229,2011,31.59707069,24.82603073
229,2012,29.24289703,23.50413895
229,2013,35.47399902,24.29973984
229,2014,30.6398735,20.75284958
229,2015,29.54690933,20.97727203
229,2016,34.08676529,24.34379005
229,2017,30.16653442,23.16287613
229,2018,36.25212479,25.99795723
229,2019,29.37224388,23.75724983
229,2020,33.36748886,24.01000023
230,2001,34.90852356,23.68869209
230,2002,30.261549,22.03862
230,2003,25.17375946,20.54768753
230,2004,32.98601913,25.32826805
230,2005,34.31288147,24.24892998
230,2006,34.37425232,25.21529961
230,2007,34.021492,22.78145981
230,2008,29.12010765,21.95350838
230,2009,31.95324326,23.7896862
230,2010,31.38042831,22.9176178
230,2011,29.20233345,25.03020668
230,2012,34.77451324,23.90194321
230,2013,35.11764908,24.49611664
230,2014,26.15354156,21.04576302
230,2015,31.91982841,21.05156708
230,2016,33.51565933,23.64033127
230,2017,29.95266342,23.17223358
230,2018,33.84540558,24.1189518
230,2019,30.85170937,22.35124969
230,2020,33.44363785,24.79301643
231,2001,33.66253281,21.83219337
231,2002,30.70800209,22.03011894
231,2003,22.7924614,20.46443367
231,2004,26.43482971,21.76238441
231,2005,31.11417389,23.78270912
231,2006,31.40007401,23.53452301
231,2007,32.71979523,23.80063248
231,2008,28.52989006,23.21168137
231,2009,32.13115311,22.58873558
231,2010,34.28674698,25.1307106
231,2011,29.38111877,22.38450432
231,2012,33.3086853,24.95746231
231,2013,35.72852325,24.75391006
231,2014,27.44550514,20.15164375
231,2015,29.18663597,22.63419533
231,2016,34.4563446,25.01911736
231,2017,30.06055832,21.64830017
231,2018,32.68666077,20.65963554
231,2019,30.45559311,21.42359924
231,2020,33.29733658,24.80865479
232,2001,32.75197601,21.63049889
232,2002,27.90450478,22.31332588
232,2003,29.5979805,21.28710556
232,2004,25.01797295,21.15104866
232,2005,27.51733398,22.81806755
232,2006,27.68017769,20.47756958
232,2007,33.21207428,23.2505455
232,2008,28.6878624,20.40431976
232,2009,33.83603287,25.16534805
232,2010,35.2509613,23.86137009
232,2011,24.63699532,20.13074875
232,2012,34.25026321,25.43898201
232,2013,34.74866486,24.57272911
232,2014,27.43130493,22.26294518
232,2015,30.13742828,21.48880959
232,2016,35.10023117,24.31391907
232,2017,30.70893097,22.72820091
232,2018,32.83784103,22.03612137
232,2019,32.10709,20.24940491
232,2020,32.8794899,23.29013062
233,2001,33.00892639,22.09526062
233,2002,28.28126526,21.55029106
233,2003,32.47218323,23.0141716
233,2004,28.10871124,20.61341286
233,2005,25.36279678,21.2984314
233,2006,29.81477928,21.78342438
233,2007,31.99893379,22.92277527
233,2008,29.87001228,19.90410995
233,2009,31.18881035,24.5179081
233,2010,34.25372696,25.00494003
233,2011,21.48811722,18.75719261
233,2012,28.97168922,25.57932281
233,2013,34.98591995,23.17172623
233,2014,27.20629692,21.98309898
233,2015,26.19431686,21.21888733
233,2016,36.03302765,25.23029137
233,2017,30.86103058,23.68741989
233,2018,34.07476044,23.45048523
233,2019,32.92631912,21.78842354
233,2020,33.6550293,22.96508217
234,2001,32.44036102,23.08221817
234,2002,26.7702198,21.39744568
234,2003,32.65852737,24.52305794
234,2004,28.85491753,21.41400909
234,2005,29.05488396,21.27012634
234,2006,33.84923172,23.95521927
234,2007,33.96522903,24.72554207
234,2008,30.00212479,18.8305645
234,2009,32.19518661,21.05563164
234,2010,34.43681335,24.27603149
234,2011,29.02498055,17.1133461
234,2012,34.17769241,25.56561089
234,2013,36.95244217,24.43803024
234,2014,28.90049934,20.81025314
234,2015,28.87395859,20.695467
234,2016,34.62905121,24.04058075
234,2017,29.02589607,22.3958149
234,2018,34.01922989,24.6114254
234,2019,31.61045265,23.45754242
234,2020,33.35593033,22.85619545
235,2001,31.24563408,23.3249321
235,2002,25.7820549,20.52212906
235,2003,33.36435318,25.22176552
235,2004,24.56244278,20.64566422
235,2005,24.70529556,21.69209099
235,2006,31.47511482,25.06843948
235,2007,30.0151329,23.8436203
235,2008,24.71699333,19.28134346
235,2009,30.78884315,18.90351677
235,2010,34.69992065,24.67424011
235,2011,26.19517708,17.91143799
235,2012,26.22482109,21.26025963
235,2013,34.91613007,25.6894207
235,2014,30.05302429,20.05526924
235,2015,27.77659225,21.7684021
235,2016,34.98524475,24.01993561
235,2017,31.7192421,23.90805244
235,2018,37.36893463,23.41216469
235,2019,30.88963509,23.08430672
235,2020,29.53844643,23.70357895
236,2001,31.06716156,21.99552917
236,2002,27.71216011,21.75018501
236,2003,30.73544121,23.60952187
236,2004,27.27792168,20.00085258
236,2005,30.90308952,20.50753593
236,2006,33.07398987,25.33727264
236,2007,32.84910965,22.78604126
236,2008,24.12052727,19.92172432
236,2009,30.8665657,20.37724304
236,2010,33.34721756,24.73458672
236,2011,28.02917099,16.45583153
236,2012,26.97945023,21.06660461
236,2013,27.20477295,24.48134995
236,2014,30.03945351,19.8075428
